web-scraper-order,web-scraper-start-url,base,base-href,superficie,nbr_pieces,nbr_salle_bain,adresse
"1740014777-1491","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-dakar-2436447","150","5","1","Dakar, Sénégal"
"1740014782-1492","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-12-pieces-ngor-almadie-2436679","1200","12","6","Ngor, Dakar, Sénégal"
"1740014786-1493","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ngor-2438017","200","6","3","Ngor, Dakar, Sénégal"
"1740014791-1494","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-zac-mbao-2438047","","1","150 m2","Cambérène, Dakar, Sénégal"
"1740014796-1495","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-ouest-foire-2438302","","160","","Yoff, Dakar, Sénégal"
"1740014799-1496","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-gueule-tapee-2438423","","","","Geule Tapée, Dakar, Sénégal"
"1740014803-1497","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-liberte-6-2438676","","","","Sicap Liberté, Dakar, Sénégal"
"1740014807-1498","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mamelles-2439138","","7","6","Dakar, Sénégal"
"1740014815-1499","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/ventre-villa-angle-parcelles-assainies-2439680","150 m2","17","8","Keur Massar, Sénégal"
"1740014820-1500","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-zac-mbao-cite-sipres-2439844","150 m2","6","5","Rufisque, Sénégal"
"1740014827-1501","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-r1-keur-massar-2440063","","","","Dakar, Sénégal"
"1740014832-1502","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-300-m-dakar-kounoune-2440084","","300","","Dakar, Sénégal"
"1740014841-1503","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-ngaparou-2441409","600","5","5","Saly, Sénégal"
"1740014845-1504","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-07-pieces-dakar-2441581","400","7","5","Dakar, Sénégal"
"1740014850-1505","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-saly-2442021","","","","Mbour, Sénégal"
"1740014855-1506","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-2442343","","200","","Dakar, Sénégal"
"1740014861-1507","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-guereo-2442947","","7","7","Mbour, Sénégal"
"1740014866-1508","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-keur-massar-2443481","","4","3","Keur Massar, Sénégal"
"1740014871-1509","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-rufisque-2443566","150","8","8","Rufisque, Sénégal"
"1740014875-1510","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-thies-2443819","","","","Thies, Sénégal"
"1740014901-1511","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-r2-guediawaye-2443876","","300","","Guediawaye, Dakar, Sénégal"
"1740014906-1512","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-commerciale-1000-m-point-e-2444318","","1000 m2","","Dakar, Sénégal"
"1740014911-1513","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2444551","150 m2","5","1","Sénégal"
"1740014916-1514","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-liberte-6-2445385","297","8","2","Dakar, Sénégal"
"1740014952-1515","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-hann-maristes-2445650","300","8","5","Hann Bel-Air, Dakar, Sénégal"
"1740014956-1516","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-keur-massar-2445687","150","4","2","Keur Massar, Sénégal"
"1740014961-1517","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-sipres-mbao-2445821","170","5","4","Rufisque, Sénégal"
"1740014967-1518","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-tivaoune-peulh-2445919","300 m2","3","2","Dakar, Sénégal"
"1740014972-1519","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-dakar-2446465","121","5","4","Dakar, Sénégal"
"1740014976-1520","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-dakar-2446771","162","2","1","Dakar, Sénégal"
"1740014980-1521","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-mbour-2446874","350","3","3","Mbour, Sénégal"
"1740014988-1522","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-rufisque-2447136","","5","4","Rufisque, Sénégal"
"1740014992-1523","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-226-m-bourguiba-2447203","226 m2","4","3","Dakar, Sénégal"
"1740014996-1524","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-a-demolir-1000-m2-castor-2447216","1000 m2","5","2","Dakar, Sénégal"
"1740015009-1525","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-sicap-karack-2447229","200 m2","7","3","Dakar, Sénégal"
"1740015015-1526","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-mamelles-2447272","216 m2","5","3","Saly, Sénégal"
"1740015019-1527","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-3-pieces-hamo-3-vdn-2447579","140","3","3","Guediawaye, Dakar, Sénégal"
"1740015024-1528","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-ouest-foire-2447918","","150","","Dakar, Sénégal"
"1740015029-1529","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-almadies-2447933","","1500","","Dakar, Sénégal"
"1740015034-1530","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-176-m-cite-keur-gorgui-2448611","176 m2","4","4","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740015041-1531","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-diamniadio-2448737","","4","3","Diamniadio, Sénégal"
"1740015044-1532","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-basse-bourguiba-2448928","","226 m2","","Dakar, Sénégal"
"1740015049-1533","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-sicap-liberte-2449212","500","6","7","Sicap Liberté, Dakar, Sénégal"
"1740015059-1534","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2449215","150","7","4","Keur Massar, Sénégal"
"1740015066-1535","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2450178","","150 m2","","Rufisque, Sénégal"
"1740015073-1536","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-keur-massar-2450356","","4","3","Keur Massar, Sénégal"
"1740015077-1537","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-duplex-5-pieces-zac-mbao-2450615","78 m2","2","3","Dakar, Sénégal"
"1740015082-1538","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-sacre-7-pieces-sacre-cur-1-2450765","","3","290 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740015087-1539","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-yoff-2450799","","6","5","Yoff, Dakar, Sénégal"
"1740015091-1540","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-bambilor-2450923","","180 m2","","Rufisque, Sénégal"
"1740015095-1541","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-dakar-2450994","400","7","8","Dakar, Sénégal"
"1740015100-1542","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-2451226","","6","6","Dakar, Sénégal"
"1740015105-1543","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-saint-louis-2451249","","6","5000","Saint Louis, Sénégal"
"1740015110-1544","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-05-pieces-dakar-2451276","450","5","4","Dakar, Sénégal"
"1740015115-1545","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-keur-mbaye-fall-2451406","150 m2","3","2","Dakar, Sénégal"
"1740015128-1546","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-maristes-2451501","","10","400","Dakar, Sénégal"
"1740015154-1547","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-2451760","150 m2","7","3","Keur Massar, Sénégal"
"1740015180-1548","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-mbour-2451837","350","3","3","Mbour, Sénégal"
"1740015187-1549","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-sipres-mbao-2451856","170","5","4","Rufisque, Sénégal"
"1740015197-1550","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-keur-massar-2451868","150 m2","9","3","Keur Massar, Sénégal"
"1740015206-1551","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-r2-mbao-2452021","","150","","Dakar, Sénégal"
"1740015220-1552","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-keur-massar-2452072","140 m2","3","1","Sénégal"
"1740015223-1553","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-13-pieces-dakar-2452122","150","13","1","Dakar, Sénégal"
"1740015229-1554","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-hlm-grand-medine-2452686","182 m2","7","6","Dakar, Sénégal"
"1740015235-1555","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-daouda-sarr-2453328","","","","Dakar, Sénégal"
"1740015248-1556","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2453338","","","","Dakar, Sénégal"
"1740015254-1557","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-parcelles-assainies-2453350","","4","150 m2","Dakar, Sénégal"
"1740015261-1558","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2453351","","","","Dakar, Sénégal"
"1740015267-1559","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-2453767","160 m2","5","3","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740015273-1560","https://sn.coinafrique.com/categorie/villas?page=100","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-thiaroye-2453955","","150 m2","","Rufisque, Sénégal"
